1312402241.549857	90.000000	89.770000	85.000000
1312402242.505853	90.000000	90.180000	85.310000
1312402243.461861	90.000000	90.220000	85.610000
1312402244.417861	90.000000	90.070000	85.600000
1312402245.373854	90.000000	90.040000	85.500000
1312402246.329857	90.000000	90.030000	85.460000
1312402247.289850	90.000000	90.030000	85.450000
1312402248.369903	90.000000	90.010000	85.250000
1312402249.325857	90.000000	89.950000	85.030000
1312402250.281859	90.000000	89.980000	84.930000
1312402251.237859	90.000000	90.030000	84.830000
1312402252.193864	90.000000	90.000000	84.700000
1312402253.149867	90.000000	89.980000	84.570000
1312402254.106044	90.000000	89.980000	84.600000
1312402255.065858	90.000000	90.010000	84.560000
1312402256.025857	90.000000	90.010000	84.460000
1312402256.981850	90.000000	89.990000	84.430000
1312402257.937852	90.000000	89.980000	84.510000
1312402259.029858	90.000000	90.010000	84.370000
1312402259.985876	90.000000	90.020000	84.340000
1312402260.941859	90.000000	90.000000	84.330000
1312402261.897862	90.000000	89.980000	84.210000
1312402262.857861	90.000000	89.980000	84.290000
1312402263.817853	90.000000	90.020000	84.330000
1312402264.773881	90.000000	90.040000	84.270000
1312402265.729852	90.000000	89.980000	84.230000
1312402266.685871	90.000000	89.970000	84.070000
1312402267.641855	90.000000	90.020000	84.230000
1312402268.710752	90.000000	90.060000	84.530000
1312402269.669880	90.000000	90.010000	84.550000
1312402270.629853	90.000000	89.950000	84.610000
1312402271.585856	90.000000	89.930000	84.530000
1312402272.541854	90.000000	90.030000	84.480000
1312402273.497856	90.000000	90.050000	84.420000
1312402274.453873	90.000000	89.980000	84.300000
1312402275.409857	90.000000	90.010000	84.290000
1312402276.365859	90.000000	90.000000	84.110000
1312402277.325859	90.000000	90.020000	84.300000
1312402278.285854	90.000000	90.000000	84.270000
1312402279.369860	90.000000	90.000000	84.420000
1312402280.329857	90.000000	90.020000	84.250000
1312402281.285856	90.000000	89.960000	84.230000
1312402282.241875	90.000000	90.000000	84.200000
1312402283.197856	90.000000	90.020000	84.250000
1312402284.153854	90.000000	90.010000	84.230000
1312402285.109855	90.000000	89.960000	84.230000
1312402286.065853	90.000000	89.970000	84.250000
1312402287.021855	90.000000	90.050000	84.300000
1312402287.977851	90.000000	90.020000	84.330000
1312402288.937921	90.000000	89.970000	84.330000
1312402289.897851	90.000000	90.010000	84.350000
1312402290.853859	90.000000	90.020000	84.260000
1312402291.809881	90.000000	89.950000	84.300000
1312402292.765852	90.000000	90.010000	84.280000
1312402293.721869	90.000000	90.050000	84.270000
1312402294.677856	90.000000	90.010000	84.210000
1312402295.633862	90.000000	89.970000	84.230000
1312402296.593856	90.000000	89.970000	84.230000
1312402297.553853	90.000000	90.030000	84.230000
1312402298.509862	90.000000	90.020000	84.220000
1312402299.569906	90.000000	89.980000	84.520000
1312402300.529857	90.000000	89.980000	84.650000
1312402301.485876	90.000000	90.050000	84.500000
1312402302.441857	90.000000	90.020000	84.430000
1312402303.397861	90.000000	89.980000	84.350000
1312402304.353854	90.000000	90.000000	84.400000
1312402305.309856	90.000000	89.980000	84.290000
1312402306.265874	90.000000	89.950000	84.270000
1312402307.221863	90.000000	90.000000	84.270000
1312402308.177860	90.000000	90.030000	84.280000
1312402309.133857	90.000000	90.010000	84.300000
1312402310.229855	90.000000	89.960000	84.200000
1312402311.185865	90.000000	90.010000	84.160000
1312402312.141858	90.000000	90.030000	84.300000
1312402313.097859	90.000000	90.010000	84.410000
1312402314.053876	90.000000	90.000000	84.370000
1312402315.009872	90.000000	89.970000	84.260000
1312402315.965863	90.000000	90.000000	84.290000
1312402316.921857	90.000000	90.040000	84.440000
1312402317.877872	90.000000	90.010000	84.370000
1312402318.833885	90.000000	90.020000	84.500000
1312402319.910755	90.000000	89.970000	84.310000
1312402320.869854	90.000000	89.950000	84.250000
1312402321.829869	90.000000	90.020000	84.170000
1312402322.789857	90.000000	90.010000	84.330000
1312402323.745870	90.000000	89.980000	84.310000
1312402324.701856	90.000000	90.000000	84.180000
1312402325.657856	90.000000	90.010000	84.070000
1312402326.613856	90.000000	90.020000	84.010000
1312402327.569873	90.000000	90.000000	84.160000
1312402328.529872	90.000000	90.020000	84.200000
1312402329.489857	90.000000	90.000000	84.220000
1312402330.569861	90.000000	89.950000	84.130000
1312402331.529871	90.000000	89.980000	84.070000
1312402332.489845	90.000000	90.050000	84.170000
1312402333.445848	90.000000	90.000000	84.100000
1312402334.401851	90.000000	90.000000	84.230000
1312402335.357858	90.000000	90.010000	84.280000
1312402336.313845	90.000000	89.970000	84.230000
1312402337.269856	90.000000	90.000000	84.180000
1312402338.225854	90.000000	90.000000	84.180000
1312402339.181850	90.000000	90.000000	84.210000
1312402340.141918	90.000000	90.010000	84.200000
1312402341.101864	90.000000	90.020000	84.200000
1312402342.057855	90.000000	89.980000	84.110000
1312402343.013855	90.000000	89.980000	84.170000
