1312405497.893860	90.000000	87.300000	79.490000
1312405498.853901	90.000000	87.610000	79.910000
1312405499.809858	90.000000	87.810000	80.100000
1312405500.849898	90.000000	87.930000	80.000000
1312405501.809850	90.000000	88.010000	79.780000
1312405502.765845	90.000000	88.060000	79.510000
1312405503.721881	90.000000	88.120000	79.430000
1312405504.677867	90.000000	88.200000	79.300000
1312405505.633853	90.000000	88.140000	79.080000
1312405506.589861	90.000000	88.240000	79.110000
1312405507.545862	90.000000	88.260000	78.980000
1312405508.501882	90.000000	88.310000	78.840000
1312405509.457857	90.000000	88.300000	78.850000
1312405510.413860	90.000000	88.290000	78.770000
1312405511.509879	90.000000	88.350000	78.780000
1312405512.465859	90.000000	88.340000	78.700000
1312405513.421858	90.000000	88.470000	78.860000
1312405514.377852	90.000000	88.370000	78.770000
1312405515.333858	90.000000	88.430000	78.800000
1312405516.289853	90.000000	88.530000	78.820000
1312405517.245877	90.000000	88.510000	78.620000
1312405518.201872	90.000000	88.520000	78.760000
1312405519.157983	90.000000	88.550000	78.830000
1312405520.113863	90.000000	88.600000	78.810000
1312405521.190730	90.000000	88.600000	78.820000
1312405522.149860	90.000000	88.660000	78.950000
1312405523.109867	90.000000	88.640000	78.860000
1312405524.065869	90.000000	88.720000	78.980000
1312405525.021851	90.000000	88.680000	78.950000
1312405525.977889	90.000000	88.710000	79.000000
1312405526.933854	90.000000	88.760000	78.960000
1312405527.889846	90.000000	88.750000	79.020000
1312405528.845860	90.000000	88.860000	79.010000
1312405529.801857	90.000000	88.730000	79.000000
1312405530.757868	90.000000	88.840000	79.060000
1312405531.849847	90.000000	88.840000	79.030000
1312405532.809859	90.000000	88.850000	79.180000
1312405533.769858	90.000000	88.980000	79.280000
1312405534.725848	90.000000	88.870000	79.060000
1312405535.681853	90.000000	88.960000	79.210000
1312405536.637856	90.000000	88.930000	79.190000
1312405537.593855	90.000000	88.980000	79.130000
1312405538.549852	90.000000	88.970000	79.170000
1312405539.509854	90.000000	89.050000	79.210000
1312405540.469857	90.000000	89.000000	79.110000
1312405541.425919	90.000000	89.030000	79.190000
1312405543.717862	90.000000	89.110000	79.310000
1312405544.677872	90.000000	89.080000	79.360000
1312405545.637856	90.000000	89.130000	79.310000
1312405546.593862	90.000000	89.070000	79.260000
1312405547.549882	90.000000	89.170000	79.400000
1312405548.505860	90.000000	89.170000	79.440000
1312405549.461877	90.000000	89.210000	79.640000
1312405550.421853	90.000000	89.160000	79.560000
1312405551.381859	90.000000	89.220000	79.650000
1312405552.337850	90.000000	89.260000	79.780000
1312405553.393893	90.000000	89.220000	79.730000
1312405554.349858	90.000000	89.260000	79.720000
1312405555.305860	90.000000	89.300000	79.800000
1312405556.261856	90.000000	89.230000	79.740000
1312405557.217877	90.000000	89.300000	79.950000
1312405558.177861	90.000000	89.300000	79.870000
1312405559.137858	90.000000	89.350000	79.930000
1312405560.093868	90.000000	89.300000	79.930000
1312405561.049858	90.000000	89.310000	79.930000
1312405562.005882	90.000000	89.330000	79.970000
1312405562.961861	90.000000	89.300000	80.040000
1312405564.053862	90.000000	89.390000	80.200000
1312405565.013886	90.000000	89.430000	80.160000
1312405565.969856	90.000000	89.400000	80.170000
1312405566.925867	90.000000	89.420000	80.250000
1312405567.881854	90.000000	89.370000	80.280000
1312405568.837858	90.000000	89.420000	80.050000
1312405569.793881	90.000000	89.380000	80.130000
1312405570.749860	90.000000	89.510000	80.200000
1312405571.705867	90.000000	89.430000	80.250000
1312405572.661859	90.000000	89.450000	80.210000
1312405573.734657	90.000000	89.510000	80.370000
1312405574.693892	90.000000	89.460000	80.370000
1312405575.649855	90.000000	89.520000	80.430000
1312405576.605867	90.000000	89.480000	80.340000
1312405577.561859	90.000000	89.480000	80.230000
1312405578.517860	90.000000	89.470000	80.260000
1312405579.473872	90.000000	89.530000	80.100000
1312405580.429851	90.000000	89.490000	80.290000
1312405581.385852	90.000000	89.580000	80.300000
1312405582.341855	90.000000	89.530000	80.270000
1312405583.297859	90.000000	89.540000	80.280000
1312405584.397860	90.000000	89.600000	80.280000
1312405585.357861	90.000000	89.530000	80.150000
1312405586.317859	90.000000	89.610000	80.120000
1312405587.273887	90.000000	89.550000	79.980000
1312405588.229846	90.000000	89.580000	80.170000
1312405589.185849	90.000000	89.600000	80.320000
1312405590.141862	90.000000	89.620000	80.290000
1312405591.097859	90.000000	89.630000	80.240000
1312405592.053875	90.000000	89.600000	80.270000
1312405593.009862	90.000000	89.620000	80.340000
1312405593.969859	90.000000	89.650000	80.410000
1312405594.929857	90.000000	89.660000	80.420000
1312405595.885859	90.000000	89.600000	80.310000
1312405596.841882	90.000000	89.610000	80.270000
1312405597.797858	90.000000	89.700000	80.400000
1312405598.753864	90.000000	89.680000	80.470000
1312405599.709857	90.000000	89.650000	80.430000
1312405600.665894	90.000000	89.650000	80.420000
1312405601.625852	90.000000	89.710000	80.460000
1312405602.585857	90.000000	89.650000	80.230000
1312405603.541862	90.000000	89.680000	80.270000
1312405604.593938	90.000000	89.700000	80.420000
1312405605.553859	90.000000	89.680000	80.430000
1312405606.509874	90.000000	89.650000	80.300000
1312405607.465852	90.000000	89.720000	80.270000
1312405608.421862	90.000000	89.770000	80.440000
1312405609.377852	90.000000	89.660000	80.350000
1312405610.337857	90.000000	89.740000	80.390000
1312405611.297894	90.000000	89.700000	80.280000
1312405612.253854	90.000000	89.740000	80.410000
1312405613.209863	90.000000	89.730000	80.400000
1312405614.165870	90.000000	89.760000	80.430000
1312405615.253855	90.000000	89.750000	80.430000
1312405616.209861	90.000000	89.720000	80.370000
1312405617.165844	90.000000	89.780000	80.360000
1312405618.121847	90.000000	89.790000	80.370000
1312405619.077880	90.000000	89.780000	80.510000
1312405620.033857	90.000000	89.780000	80.540000
1312405620.989871	90.000000	89.800000	80.620000
1312405621.949856	90.000000	89.760000	80.510000
1312405622.909858	90.000000	89.780000	80.550000
1312405623.865878	90.000000	89.770000	80.580000
1312405624.934709	90.000000	89.800000	80.530000
1312405625.893861	90.000000	89.790000	80.430000
1312405626.853855	90.000000	89.760000	80.450000
1312405627.809857	90.000000	89.850000	80.500000
1312405628.765890	90.000000	89.760000	80.350000
1312405629.721861	90.000000	89.780000	80.480000
1312405630.677857	90.000000	89.800000	80.430000
1312405631.633856	90.000000	89.880000	80.520000
1312405632.589861	90.000000	89.740000	80.370000
1312405633.545855	90.000000	89.880000	80.320000
1312405634.501855	90.000000	89.790000	80.360000
1312405635.593857	90.000000	89.820000	80.250000
1312405636.553875	90.000000	89.780000	80.410000
1312405637.509858	90.000000	89.850000	80.390000
1312405638.465862	90.000000	89.810000	80.420000
1312405639.421853	90.000000	89.820000	80.410000
1312405640.377852	90.000000	89.840000	80.350000
1312405641.333854	90.000000	89.860000	80.270000
1312405642.289854	90.000000	89.800000	80.160000
1312405643.245861	90.000000	89.830000	80.220000
1312405644.201857	90.000000	89.900000	80.330000
1312405645.157981	90.000000	89.810000	80.230000
1312405646.113885	90.000000	89.840000	80.270000
1312405647.073852	90.000000	89.830000	80.350000
1312405648.033860	90.000000	89.870000	80.300000
1312405648.989859	90.000000	89.880000	80.330000
1312405649.945849	90.000000	89.850000	80.270000
1312405650.901878	90.000000	89.820000	80.060000
1312405651.857861	90.000000	89.890000	80.150000
1312405652.813876	90.000000	89.840000	80.090000
1312405653.769859	90.000000	89.830000	80.150000
1312405654.725893	90.000000	89.830000	80.110000
1312405655.793877	90.000000	89.850000	80.180000
1312405656.753855	90.000000	89.880000	80.350000
1312405657.709855	90.000000	89.860000	80.320000
1312405658.665857	90.000000	89.850000	80.290000
1312405659.621855	90.000000	89.950000	80.320000
1312405660.577857	90.000000	89.830000	80.250000
1312405661.533854	90.000000	90.000000	80.310000
1312405662.489856	90.000000	89.840000	80.210000
1312405663.445855	90.000000	89.840000	80.260000
1312405664.401855	90.000000	89.930000	80.310000
1312405665.357877	90.000000	89.930000	80.370000
1312405666.453850	90.000000	89.900000	80.380000
1312405667.413858	90.000000	89.910000	80.300000
1312405668.369873	90.000000	89.860000	80.330000
1312405669.325854	90.000000	89.880000	80.420000
1312405670.281864	90.000000	89.910000	80.510000
1312405671.237855	90.000000	89.990000	80.480000
1312405672.193853	90.000000	89.900000	80.350000
1312405673.153868	90.000000	89.930000	80.430000
1312405674.113852	90.000000	89.860000	80.330000
1312405675.069864	90.000000	89.950000	80.390000
1312405676.134735	90.000000	89.950000	80.480000
